from, to
2964268501,"2503421208"
2964268501,"2617599245"
2964268501,"271104512"
2964268501,"3694276339"
2964268501,"3970096508"
2964268501,"4042728168"
2964268501,"4152861995"
2964268501,"608962016"
2964268501,"60952684"
2964268501,"664197469"
2964268501,"957711938"
139955447,"1128569683"
139955447,"252656594"
139955447,"2964268501"
139955447,"3038153048"
139955447,"3414800519"
139955447,"3603285763"
139955447,"479641763"
139955447,"60952684"
3936744309,"2077624307"
3936744309,"60952684"
2869463261,"1276877082"
2869463261,"1348615391"
2869463261,"139955447"
2869463261,"1477988522"
2869463261,"1604351703"
2869463261,"1812421021"
2869463261,"1832782031"
2869463261,"206624505"
2869463261,"2244622020"
2869463261,"2260658060"
2869463261,"233821347"
2869463261,"25524814"
2869463261,"2562974557"
2869463261,"2595290739"
2869463261,"3463709114"
2869463261,"3485225160"
2869463261,"35258254"
2869463261,"3698331843"
2869463261,"3714299721"
2869463261,"376093129"
2869463261,"3889336615"
2869463261,"479641763"
2869463261,"598684574"
2869463261,"60952684"
2869463261,"830881446"
3000188383,"1151927687"
3000188383,"1193341658"
3000188383,"1253619407"
3000188383,"1454186924"
3000188383,"1468376507"
3000188383,"1901849575"
3000188383,"191022352"
3000188383,"1955089133"
3000188383,"2037121113"
3000188383,"2085932891"
3000188383,"2118009740"
3000188383,"2231785131"
3000188383,"2254862957"
3000188383,"2351620049"
3000188383,"2398500860"
3000188383,"2412458359"
3000188383,"2445780425"
3000188383,"2462084811"
3000188383,"2499540346"
3000188383,"25524814"
3000188383,"2655053282"
3000188383,"2713562140"
3000188383,"3008150289"
3000188383,"3030053867"
3000188383,"3122958072"
3000188383,"3185870855"
3000188383,"3485225160"
3000188383,"3553175748"
3000188383,"3628827538"
3000188383,"3685624123"
3000188383,"3797374618"
3000188383,"3924554123"
3000188383,"3982123767"
3000188383,"4001447985"
3000188383,"4039294823"
3000188383,"4053047800"
3000188383,"4054378276"
3000188383,"4149657292"
3000188383,"4150436591"
3000188383,"4170453507"
3000188383,"418927221"
3000188383,"60952684"
3000188383,"673160574"
3000188383,"754418519"
3000188383,"971525180"
3000188383,"972861949"
1830331290,"1033243798"
1830331290,"1124147432"
1830331290,"1133280895"
1830331290,"118915912"
1830331290,"1369180758"
1830331290,"1471709818"
1830331290,"1518888954"
1830331290,"1536442809"
1830331290,"1592715890"
1830331290,"1604351703"
1830331290,"1665540894"
1830331290,"1769564843"
1830331290,"1881636677"
1830331290,"1963859438"
1830331290,"2015113739"
1830331290,"2066294351"
1830331290,"2088873013"
1830331290,"2115048707"
1830331290,"2139489800"
1830331290,"2221941618"
1830331290,"2314092868"
1830331290,"2320289840"
1830331290,"2389918261"
1830331290,"2462529478"
1830331290,"2694222419"
1830331290,"2850639567"
1830331290,"2978828705"
1830331290,"3056144402"
1830331290,"3136546844"
1830331290,"3308598856"
1830331290,"3407396608"
1830331290,"3422733142"
1830331290,"3431299410"
1830331290,"3485225160"
1830331290,"3493501471"
1830331290,"354865101"
1830331290,"3636064479"
1830331290,"369128830"
1830331290,"3708770169"
1830331290,"3728065063"
1830331290,"3746079392"
1830331290,"3879977413"
1830331290,"3944875994"
1830331290,"4053763528"
1830331290,"4265104012"
1830331290,"581221177"
1830331290,"598684574"
1830331290,"60952684"
1830331290,"663231672"
1830331290,"851989733"
2432463759,"1219057759"
2432463759,"1308231637"
2432463759,"1471709818"
2432463759,"1480616412"
2432463759,"1504441963"
2432463759,"151628079"
2432463759,"1870287764"
2432463759,"1897895634"
2432463759,"2161343153"
2432463759,"2787924374"
2432463759,"2798916685"
2432463759,"2819004976"
2432463759,"3714299721"
2432463759,"385080109"
2432463759,"4053763528"
2432463759,"4130364377"
2432463759,"479641763"
2432463759,"60952684"
2432463759,"733754889"
2432463759,"855716477"
3021113464,"1001154024"
3021113464,"1096940891"
3021113464,"1141841446"
3021113464,"1213342122"
3021113464,"1295075289"
3021113464,"1307632659"
3021113464,"1338987261"
3021113464,"1456668882"
3021113464,"1525783050"
3021113464,"1532853251"
3021113464,"1537473243"
3021113464,"173192204"
3021113464,"175172720"
3021113464,"1902703516"
3021113464,"1905596857"
3021113464,"2035244733"
3021113464,"2037121113"
3021113464,"205190680"
3021113464,"2282921461"
3021113464,"2360367071"
3021113464,"2377200059"
3021113464,"2413992555"
3021113464,"2454002637"
3021113464,"259699316"
3021113464,"2652208990"
3021113464,"2658898199"
3021113464,"2659091899"
3021113464,"2719083198"
3021113464,"2786206120"
3021113464,"2804840378"
3021113464,"2845213146"
3021113464,"2868859287"
3021113464,"304502004"
3021113464,"30769132"
3021113464,"3118093760"
3021113464,"3282619677"
3021113464,"3357030010"
3021113464,"3403722098"
3021113464,"342723874"
3021113464,"3524158846"
3021113464,"3577740878"
3021113464,"3589322736"
3021113464,"3646091700"
3021113464,"3660240916"
3021113464,"3672315967"
3021113464,"3677775613"
3021113464,"3797185850"
3021113464,"3849295145"
3021113464,"4106937894"
3021113464,"4173051180"
3021113464,"4187490736"
3021113464,"419316809"
3021113464,"542383045"
3021113464,"563231864"
3021113464,"601279398"
3021113464,"60952684"
3021113464,"665834409"
3021113464,"818061999"
3021113464,"893607855"
3021113464,"933207225"
3021113464,"984383479"
3756477707,"1275749131"
3756477707,"1343642080"
3756477707,"1475181384"
3756477707,"1759526373"
3756477707,"1881636677"
3756477707,"1955089133"
3756477707,"2652036969"
3756477707,"2840057345"
3756477707,"3051868878"
3756477707,"3432833203"
3756477707,"3442240794"
3756477707,"3636064479"
3756477707,"3708770169"
3756477707,"3725880719"
3756477707,"3774768751"
3756477707,"479641763"
3756477707,"60952684"
3038153048,"139955447"
3038153048,"1830331290"
3038153048,"1832782031"
3038153048,"1955089133"
3038153048,"2462529478"
3038153048,"252656594"
3038153048,"2661310754"
3038153048,"2786401769"
3038153048,"3152176404"
3038153048,"3323679942"
3038153048,"3414800519"
3038153048,"3421055715"
3038153048,"3463709114"
3038153048,"3485225160"
3038153048,"3734763144"
3038153048,"4116127152"
3038153048,"419190542"
3038153048,"60952684"
3038153048,"679468233"
35258254,"1453603254"
35258254,"148495811"
35258254,"1504441963"
35258254,"1625869606"
35258254,"2652036969"
35258254,"2690281272"
35258254,"2868859287"
35258254,"3354087013"
35258254,"3668057086"
35258254,"4191862183"
35258254,"479641763"
35258254,"60952684"
3463709114,"1070858696"
3463709114,"1318599654"
3463709114,"1963859438"
3463709114,"2979101222"
3463709114,"3038153048"
3463709114,"3668057086"
3463709114,"60952684"
3463709114,"883344933"
4053047800,"1253619407"
4053047800,"1955089133"
4053047800,"2350945757"
4053047800,"288606514"
4053047800,"3609150543"
4053047800,"372579833"
4053047800,"3924554123"
4053047800,"4054378276"
4053047800,"4116127152"
4053047800,"60952684"
1477988522,"1335877024"
1477988522,"1344194053"
1477988522,"1604351703"
1477988522,"192254127"
1477988522,"1955089133"
1477988522,"252656594"
1477988522,"3118093760"
1477988522,"3171183710"
1477988522,"3526750509"
1477988522,"4191862183"
1477988522,"60952684"
2445780425,"111970748"
2445780425,"1203895634"
2445780425,"1824269187"
2445780425,"1928917486"
2445780425,"1955089133"
2445780425,"2499540346"
2445780425,"3008150289"
2445780425,"60952684"
2445780425,"754418519"
2445780425,"961701710"
2445780425,"971525180"
2445780425,"972861949"
1518888954,"1128569683"
1518888954,"1406599498"
1518888954,"1824570277"
1518888954,"2100380860"
1518888954,"2666379501"
1518888954,"3007230520"
1518888954,"304915587"
1518888954,"355151978"
1518888954,"3603285763"
1518888954,"4115333176"
1518888954,"60952684"
3421055715,"1259804598"
3421055715,"1882505364"
3421055715,"1923623866"
3421055715,"2442470684"
3421055715,"2786401769"
3421055715,"3038153048"
3421055715,"3812355860"
3421055715,"60952684"
981264986,"1143846669"
981264986,"1406599498"
981264986,"1769564843"
981264986,"1802014192"
981264986,"2421527038"
981264986,"2521628213"
981264986,"2652036969"
981264986,"2654480818"
981264986,"3350940214"
981264986,"3558515926"
981264986,"3603285763"
981264986,"3971211814"
981264986,"479641763"
981264986,"60952684"
981264986,"679468233"
981264986,"984541433"
679468233,"1955089133"
679468233,"2002663786"
679468233,"288606514"
679468233,"3568682938"
679468233,"3609150543"
679468233,"598684574"
679468233,"60952684"
679468233,"981264986"
4116127152,"1299573971"
4116127152,"1359763688"
4116127152,"1865170903"
4116127152,"1870287764"
4116127152,"1963859438"
4116127152,"2112308554"
4116127152,"2398780606"
4116127152,"252656594"
4116127152,"257904239"
4116127152,"2631132799"
4116127152,"3028124685"
4116127152,"3408912045"
4116127152,"3417306148"
4116127152,"396185324"
4116127152,"492949605"
4116127152,"598684574"
4116127152,"60952684"
4116127152,"851989733"
1318599654,"1348615391"
1318599654,"139955447"
1318599654,"2105573482"
1318599654,"2231390184"
1318599654,"2836759434"
1318599654,"3037916367"
1318599654,"3414800519"
1318599654,"3549992931"
1318599654,"3609150543"
1318599654,"3937418425"
1318599654,"60952684"
1318599654,"657752578"
288606514,"1882505364"
288606514,"1955089133"
288606514,"3003318531"
288606514,"3609150543"
288606514,"4010112375"
288606514,"598684574"
288606514,"60952684"
3007230520,"1453603254"
3007230520,"2239962448"
3007230520,"2682893732"
3007230520,"3120224699"
3007230520,"3603285763"
3007230520,"4030684319"
3007230520,"435235074"
3007230520,"60952684"
3007230520,"970619841"
1070858696,"1223630289"
1070858696,"1374911252"
1070858696,"1541735752"
1070858696,"1653128730"
1070858696,"1695415204"
1070858696,"1840001184"
1070858696,"2055279361"
1070858696,"2294381797"
1070858696,"2330883251"
1070858696,"2367288773"
1070858696,"2473588698"
1070858696,"2876740850"
1070858696,"3040155435"
1070858696,"3054064801"
1070858696,"337953597"
1070858696,"3456034225"
1070858696,"3463709114"
1070858696,"3603285763"
1070858696,"360617545"
1070858696,"3698331843"
1070858696,"3703381705"
1070858696,"396719945"
1070858696,"505562208"
1070858696,"60952684"
1070858696,"813519186"
1070858696,"88769603"
1070858696,"936404184"
733754889,"122168769"
733754889,"125756588"
733754889,"1348615391"
733754889,"1534101770"
733754889,"1870287764"
733754889,"1963859438"
733754889,"2694222419"
733754889,"2986224122"
733754889,"3077580165"
733754889,"3422733142"
733754889,"3582891292"
733754889,"4237596104"
733754889,"60952684"
1882505364,"1374865161"
1882505364,"1406599498"
1882505364,"1739297731"
1882505364,"2409311759"
1882505364,"2786401769"
1882505364,"288606514"
1882505364,"3421055715"
1882505364,"3603285763"
1882505364,"3626418628"
1882505364,"40074531"
1882505364,"60952684"
1882505364,"703994697"
1882505364,"860552853"
1882505364,"877194017"
3315054195,"1273682859"
3315054195,"1348615391"
3315054195,"35258254"
3315054195,"362703278"
3315054195,"60952684"
3315054195,"796458411"
3315054195,"821006391"
3315054195,"970619841"
4115333176,"1348615391"
4115333176,"1518888954"
4115333176,"1638326997"
4115333176,"1712750581"
4115333176,"3364581699"
4115333176,"598684574"
4115333176,"60952684"
4115333176,"94548392"
3582891292,"1344208645"
3582891292,"1455389805"
3582891292,"1802199786"
3582891292,"1834722674"
3582891292,"252656594"
3582891292,"3422733142"
3582891292,"3561877251"
3582891292,"3843490968"
3582891292,"415848423"
3582891292,"60952684"
3582891292,"733754889"
3077580165,"1348615391"
3077580165,"139955447"
3077580165,"1963859438"
3077580165,"21686973"
3077580165,"2178862455"
3077580165,"3038153048"
3077580165,"335856533"
3077580165,"3414800519"
3077580165,"4199938820"
3077580165,"60952684"
3077580165,"688506180"
3077580165,"733754889"
3077580165,"877194017"
3077580165,"981014442"
2100380860,"118998994"
2100380860,"1518888954"
2100380860,"2056552626"
2100380860,"2072721115"
2100380860,"3796081579"
2100380860,"605464315"
2100380860,"60952684"
3248156931,"116126361"
3248156931,"1475888506"
3248156931,"1830331290"
3248156931,"2066294351"
3248156931,"2102989649"
3248156931,"2244622020"
3248156931,"2327403674"
3248156931,"2456742852"
3248156931,"3609150543"
3248156931,"3734763144"
3248156931,"4177134459"
3248156931,"4287375310"
3248156931,"60952684"
2105573482,"1022823601"
2105573482,"110451054"
2105573482,"1318599654"
2105573482,"1348615391"
2105573482,"1617073957"
2105573482,"1882505364"
2105573482,"252656594"
2105573482,"3421055715"
2105573482,"60952684"
2836759434,"1318599654"
2836759434,"1341995311"
2836759434,"1348615391"
2836759434,"1506291352"
2836759434,"3560328641"
2836759434,"372579833"
2836759434,"4010112375"
2836759434,"60952684"
1638326997,"1040778914"
1638326997,"1338987261"
1638326997,"1466642954"
1638326997,"1893513118"
1638326997,"1924188091"
1638326997,"1973253491"
1638326997,"1993398039"
1638326997,"2023974761"
1638326997,"2372311596"
1638326997,"2373231425"
1638326997,"2374574513"
1638326997,"2462529478"
1638326997,"2497866036"
1638326997,"252656594"
1638326997,"2626359826"
1638326997,"2658657462"
1638326997,"3158606308"
1638326997,"3282107048"
1638326997,"3282619677"
1638326997,"3537643940"
1638326997,"3592069270"
1638326997,"3609150543"
1638326997,"3720621313"
1638326997,"3752958404"
1638326997,"4136980052"
1638326997,"4190624087"
1638326997,"60952684"
1638326997,"981264986"
94548392,"1773984845"
94548392,"2520308919"
94548392,"2840057345"
94548392,"4115333176"
94548392,"4116127152"
94548392,"574060711"
94548392,"598684574"
94548392,"60952684"
3364581699,"1102897795"
3364581699,"1214381187"
3364581699,"1219271616"
3364581699,"137944378"
3364581699,"1955089133"
3364581699,"2102989649"
3364581699,"2299199124"
3364581699,"2462529478"
3364581699,"2613188093"
3364581699,"2920890109"
3364581699,"3282619677"
3364581699,"3609150543"
3364581699,"3618663332"
3364581699,"419725714"
3364581699,"4286230759"
3364581699,"598684574"
3364581699,"60952684"
3364581699,"76538491"
821006391,"1348615391"
821006391,"1625869606"
821006391,"1692606454"
821006391,"3431299410"
821006391,"35258254"
821006391,"60952684"
821006391,"815263765"
821006391,"970619841"
3560328641,"191022352"
3560328641,"2197548083"
3560328641,"2412458359"
3560328641,"2836759434"
3560328641,"288606514"
3560328641,"2929105840"
3560328641,"3238103301"
3560328641,"3609150543"
3560328641,"4116127152"
3560328641,"60952684"
3796081579,"1219271616"
3796081579,"1498973792"
3796081579,"1846155184"
3796081579,"1955089133"
3796081579,"2139489800"
3796081579,"2471958424"
3796081579,"2689473541"
3796081579,"3524158846"
3796081579,"3609150543"
3796081579,"372579833"
3796081579,"4096171912"
3796081579,"4136980052"
3796081579,"4286230759"
3796081579,"542383045"
3796081579,"605464315"
3796081579,"60952684"
1341995311,"1348615391"
1341995311,"1566037432"
1341995311,"1642395782"
1341995311,"2339854872"
1341995311,"2432463759"
1341995311,"2761463017"
1341995311,"3009825169"
1341995311,"3791035667"
1341995311,"4010112375"
1341995311,"598684574"
1341995311,"60952684"
2102989649,"1369180758"
2102989649,"1538812719"
2102989649,"1896324291"
2102989649,"1963859438"
2102989649,"2072721115"
2102989649,"2133280572"
2102989649,"2721052583"
2102989649,"300308018"
2102989649,"3118093760"
2102989649,"3248156931"
2102989649,"3422733142"
2102989649,"3540508818"
2102989649,"3561877251"
2102989649,"3609150543"
2102989649,"3668738812"
2102989649,"3720978253"
2102989649,"60952684"
2102989649,"981014442"
2456742852,"163863750"
2456742852,"1970881988"
2456742852,"2019347689"
2456742852,"2290854999"
2456742852,"3007230520"
2456742852,"3118093760"
2456742852,"3120224699"
2456742852,"3194410700"
2456742852,"3278610128"
2456742852,"3603285763"
2456742852,"3728065063"
2456742852,"4171362949"
2456742852,"60952684"
2456742852,"798699659"
4177134459,"1369422815"
4177134459,"1870287764"
4177134459,"2465305674"
4177134459,"2840057345"
4177134459,"3102161841"
4177134459,"3167914948"
4177134459,"3603285763"
4177134459,"479641763"
4177134459,"60952684"
118998994,"1260414621"
118998994,"1274788221"
118998994,"1292799946"
118998994,"1679143082"
118998994,"171678039"
118998994,"1955089133"
118998994,"252656594"
118998994,"2726735320"
118998994,"2865401489"
118998994,"294143910"
118998994,"3237083029"
118998994,"3275472207"
118998994,"3351746575"
118998994,"4116127152"
118998994,"4194693058"
118998994,"439427554"
118998994,"598684574"
118998994,"60952684"
605464315,"118998994"
605464315,"1348615391"
605464315,"1622503026"
605464315,"1846155184"
605464315,"2067894500"
605464315,"2573549239"
605464315,"3102489897"
605464315,"3606697614"
605464315,"3796081579"
605464315,"3941170423"
605464315,"416049956"
605464315,"542383045"
605464315,"60952684"
605464315,"970619841"
110451054,"1846579180"
110451054,"1899765964"
110451054,"1955089133"
110451054,"2105573482"
110451054,"2426984228"
110451054,"2938145379"
110451054,"3102161841"
110451054,"34288710"
110451054,"3621663610"
110451054,"3645121136"
110451054,"3790269092"
110451054,"4136980052"
110451054,"60952684"
110451054,"657752578"
1692606454,"1348615391"
1692606454,"1519389524"
1692606454,"2066294351"
1692606454,"2389918261"
1692606454,"2760587609"
1692606454,"35258254"
1692606454,"3613580611"
1692606454,"4284039342"
1692606454,"60952684"
1692606454,"821006391"
1692606454,"981014442"
1466642954,"1348615391"
1466642954,"1404739597"
1466642954,"1591596011"
1466642954,"1638326997"
1466642954,"1830331290"
1466642954,"2835527143"
1466642954,"2836650644"
1466642954,"2956393584"
1466642954,"3207333542"
1466642954,"3367456016"
1466642954,"3414800519"
1466642954,"435596355"
1466642954,"492868800"
1466642954,"60952684"
1466642954,"719730183"
1466642954,"78008266"
1466642954,"917612904"
1466642954,"960900254"
116126361,"1310985331"
116126361,"2279934543"
116126361,"255432807"
116126361,"294377241"
116126361,"3118093760"
116126361,"3248156931"
116126361,"3455672973"
116126361,"60952684"
2056552626,"2100380860"
2056552626,"221239824"
2056552626,"2520308919"
2056552626,"2666491780"
2056552626,"2840057345"
2056552626,"2982403004"
2056552626,"3626429655"
2056552626,"3756477707"
2056552626,"60952684"
3618663332,"1348615391"
3618663332,"257904239"
3618663332,"2840057345"
3618663332,"3364581699"
3618663332,"3756477707"
3618663332,"3774969439"
3618663332,"4214280512"
3618663332,"423559512"
3618663332,"60952684"
3618663332,"634008649"
4096171912,"1233350379"
4096171912,"1348615391"
4096171912,"257904239"
4096171912,"2840057345"
4096171912,"3756477707"
4096171912,"3796081579"
4096171912,"4027974959"
4096171912,"415848423"
4096171912,"482853702"
4096171912,"60952684"
4096171912,"827706648"
2067894500,"2038272566"
2067894500,"2520308919"
2067894500,"3080494832"
2067894500,"3170852835"
2067894500,"3582278148"
2067894500,"3823626840"
2067894500,"4149857016"
2067894500,"600933119"
2067894500,"605464315"
2067894500,"60952684"
2067894500,"70013078"
2067894500,"706034299"
4286230759,"1095804919"
4286230759,"1214381187"
4286230759,"1431347501"
4286230759,"2613188093"
4286230759,"2831024669"
4286230759,"2840057345"
4286230759,"2951204047"
4286230759,"3118093760"
4286230759,"3282619677"
4286230759,"3364581699"
4286230759,"3526451269"
4286230759,"3603285763"
4286230759,"3609150543"
4286230759,"3796081579"
4286230759,"598684574"
4286230759,"60952684"
4286230759,"64262789"
2426984228,"139955447"
2426984228,"1449761492"
2426984228,"1899765964"
2426984228,"2815578076"
2426984228,"3038153048"
2426984228,"3414800519"
2426984228,"3528170195"
2426984228,"60952684"
2426984228,"614816575"
2426984228,"733786796"
1310985331,"116126361"
1310985331,"1233350379"
1310985331,"1348615391"
1310985331,"139955447"
1310985331,"1800455067"
1310985331,"2072721115"
1310985331,"2546551964"
1310985331,"3038153048"
1310985331,"3118093760"
1310985331,"3414800519"
1310985331,"346034939"
1310985331,"3499070022"
1310985331,"3677775613"
1310985331,"3992279226"
1310985331,"4112499598"
1310985331,"415848423"
1310985331,"458042760"
1310985331,"60952684"
960900254,"1466642954"
960900254,"1955089133"
960900254,"2132503083"
960900254,"2751830803"
960900254,"2815578076"
960900254,"574765828"
960900254,"60952684"
960900254,"851989733"
960900254,"85302527"
1566037432,"1110635771"
1566037432,"1213342122"
1566037432,"1233350379"
1566037432,"1326178190"
1566037432,"1341995311"
1566037432,"1348615391"
1566037432,"1589561136"
1566037432,"1608430726"
1566037432,"173192204"
1566037432,"1745075504"
1566037432,"2072704356"
1566037432,"2234197358"
1566037432,"2448038205"
1566037432,"2526071352"
1566037432,"252656594"
1566037432,"2530754868"
1566037432,"2840057345"
1566037432,"3021184574"
1566037432,"3118093760"
1566037432,"3354087013"
1566037432,"3767135705"
1566037432,"3852431823"
1566037432,"4081292406"
1566037432,"4136980052"
1566037432,"415848423"
1566037432,"4191862183"
1566037432,"4234071314"
1566037432,"479641763"
1566037432,"505991496"
1566037432,"563231864"
1566037432,"60952684"
1566037432,"663231672"
1566037432,"843603369"
2666491780,"1215793437"
2666491780,"1253814808"
2666491780,"1604351703"
2666491780,"1955089133"
2666491780,"2072721115"
2666491780,"2432463759"
2666491780,"2840057345"
2666491780,"3316470581"
2666491780,"3756477707"
2666491780,"3889336615"
2666491780,"3947043076"
2666491780,"581221177"
2666491780,"60952684"
221239824,"1128569683"
221239824,"1739297731"
221239824,"1955089133"
221239824,"2056552626"
221239824,"2442470684"
221239824,"3147706899"
221239824,"3269584884"
221239824,"355151978"
221239824,"60952684"
492868800,"1157028166"
492868800,"12726264"
492868800,"1466642954"
492868800,"2320289840"
492868800,"240424146"
492868800,"2614023385"
492868800,"2973214132"
492868800,"3162414165"
492868800,"3248156931"
492868800,"3467648322"
492868800,"3603285763"
492868800,"3734763144"
492868800,"3894936791"
492868800,"4053763528"
492868800,"4075572206"
492868800,"4123384388"
492868800,"60952684"
492868800,"917612904"
492868800,"92768753"
3367456016,"1135634443"
3367456016,"1265515115"
3367456016,"1267796678"
3367456016,"1644006155"
3367456016,"1729482134"
3367456016,"1955089133"
3367456016,"2462529478"
3367456016,"2751830803"
3367456016,"2786401769"
3367456016,"2840057345"
3367456016,"4123384388"
3367456016,"433562397"
3367456016,"60952684"
3367456016,"851989733"
3367456016,"867948954"
1404739597,"1068942180"
1404739597,"1335877024"
1404739597,"1406599498"
1404739597,"1466642954"
1404739597,"1746284875"
1404739597,"2930412091"
1404739597,"2937353166"
1404739597,"3007230520"
1404739597,"3603285763"
1404739597,"378454924"
1404739597,"60952684"
1404739597,"742706198"
1404739597,"991912677"
3207333542,"106082363"
3207333542,"1348615391"
3207333542,"1466642954"
3207333542,"1796230781"
3207333542,"1973253491"
3207333542,"2072721115"
3207333542,"2102989649"
3207333542,"2375610875"
3207333542,"2462529478"
3207333542,"3110352172"
3207333542,"3179988627"
3207333542,"3231377819"
3207333542,"354865101"
3207333542,"3609150543"
3207333542,"3618458377"
3207333542,"3791613645"
3207333542,"60952684"
3645121136,"1899765964"
3645121136,"2018780401"
3645121136,"2659649504"
3645121136,"2666491780"
3645121136,"2840057345"
3645121136,"3334795266"
3645121136,"3429031591"
3645121136,"3756477707"
3645121136,"60952684"
4214280512,"111970748"
4214280512,"1260414621"
4214280512,"3437795992"
4214280512,"3592118394"
4214280512,"3618663332"
4214280512,"3785402136"
4214280512,"4275424128"
4214280512,"60952684"
4214280512,"618212231"
3499070022,"1310985331"
3499070022,"2187464864"
3499070022,"2241021069"
3499070022,"3118093760"
3499070022,"3865495464"
3499070022,"60952684"
3499070022,"722127903"
827706648,"1145957712"
827706648,"1291290855"
827706648,"1593077839"
827706648,"2529512032"
827706648,"2560708980"
827706648,"3402775822"
827706648,"3592118394"
827706648,"3603285763"
827706648,"3932434683"
827706648,"4096171912"
827706648,"4192384622"
827706648,"60952684"
2815578076,"1326178190"
2815578076,"2269742283"
2815578076,"2426984228"
2815578076,"2840057345"
2815578076,"3603285763"
2815578076,"4116127152"
2815578076,"4191862183"
2815578076,"598684574"
2815578076,"60952684"
2815578076,"960900254"
2751830803,"185497605"
2751830803,"1955089133"
2751830803,"2140839357"
2751830803,"2239962448"
2751830803,"2614023385"
2751830803,"3367456016"
2751830803,"60952684"
2751830803,"851989733"
1215793437,"1267796678"
1215793437,"1326178190"
1215793437,"1464752620"
1215793437,"1504441963"
1215793437,"1604351703"
1215793437,"1735807019"
1215793437,"1753287177"
1215793437,"1820169232"
1215793437,"2462529478"
1215793437,"2656713725"
1215793437,"2666491780"
1215793437,"271934244"
1215793437,"280391578"
1215793437,"3038153048"
1215793437,"3118093760"
1215793437,"3188302143"
1215793437,"3498316310"
1215793437,"355997694"
1215793437,"3681223842"
1215793437,"3931340641"
1215793437,"4053763528"
1215793437,"415848423"
1215793437,"4217704177"
1215793437,"60952684"
1215793437,"791420581"
3767135705,"1566037432"
3767135705,"1593185016"
3767135705,"1722571007"
3767135705,"1729482134"
3767135705,"1973253491"
3767135705,"208000034"
3767135705,"2152995086"
3767135705,"2415672384"
3767135705,"2441101512"
3767135705,"2877297683"
3767135705,"4193153663"
3767135705,"60952684"
3767135705,"750331934"
3767135705,"826493985"
3767135705,"848403999"
574765828,"1356576492"
574765828,"208000034"
574765828,"329195104"
574765828,"3714299721"
574765828,"3750264048"
574765828,"3835362648"
574765828,"4142617310"
574765828,"4190934714"
574765828,"60952684"
574765828,"706034299"
574765828,"960900254"
2018780401,"1955089133"
2018780401,"2396176287"
2018780401,"2666491780"
2018780401,"2840057345"
2018780401,"3175391772"
2018780401,"3312070581"
2018780401,"3524158846"
2018780401,"3645121136"
